CLICK_STATE,X_POS,Y_POS,X_HAND,Y_HAND,HAND_STATE,HAND_CONFIDENCE,TRACKING_STATE,TIME,PARASITE
None,679.349196739715,330.902552058401,0.086457297205925,-0.0474119037389755,NotTracked,High,Tracked,11:41:03:103,
PressedDown,725.177767395541,580.948856334168,0.107215419411659,-0.0510477311909199,Closed,Low,Tracked,11:41:03:131,
None,874.180714335254,738.435633179969,0.128491908311844,-0.00982434768229723,Closed,Low,Tracked,11:41:03:533,
None,877.370859951699,852.873119267092,0.12688472867012,-0.00330644869245589,Closed,Low,Tracked,11:41:03:578,
None,884.571981374159,935.956134859781,0.126875579357147,0.00123616494238377,Unknown,Low,Tracked,11:41:03:626,
None,891.294171271656,996.065961004915,0.127306878566742,0.00515082897618413,Unknown,Low,Tracked,11:41:03:680,
None,911.02955525332,1037.61717164185,0.133130431175232,0.0114589650183916,Closed,High,Tracked,11:41:03:727,
None,921.505623703925,1066.30514578519,0.135502204298973,0.0157750155776739,Closed,High,Tracked,11:41:03:769,
None,933.900127643113,1085.47166992575,0.139159172773361,0.0198142863810062,Unknown,Low,Tracked,11:41:03:811,
None,939.157569604626,1098.66198103328,0.140101358294487,0.0216578394174576,Unknown,Low,Tracked,11:41:03:853,
None,943.254288150753,1107.83444669786,0.141332224011421,0.0231130942702293,Unknown,Low,Tracked,11:41:03:881,
None,947.592928098696,1114.37870349538,0.142873719334602,0.0238865166902542,Unknown,Low,Tracked,11:41:03:923,
None,951.15172247757,1119.61073762354,0.14437010884285,0.023494616150856,Unknown,Low,Tracked,11:41:03:970,
None,959.393871268765,1123.14106693602,0.14831779897213,0.0242903381586075,Unknown,Low,Tracked,11:41:03:999,
None,964.814138489115,1126.99109800833,0.15102207660675,0.0221026781946421,Unknown,Low,Tracked,11:41:04:037,
None,969.515664632515,1130.69175307282,0.153376564383507,0.0207518953830004,Unknown,Low,Tracked,11:41:04:072,
None,974.211550990909,1132.93978327386,0.155947476625443,0.0218488406389952,Unknown,Low,Tracked,11:41:04:110,
None,978.331704521755,1134.00170211811,0.158335030078888,0.0231361873447895,Unknown,Low,Tracked,11:41:04:145,
None,982.652696608345,1133.20002038076,0.160794779658318,0.0261484403163195,Unknown,Low,Tracked,11:41:04:176,
None,986.073680507741,1129.55433826171,0.162637680768967,0.0317588932812214,Unknown,Low,Tracked,11:41:04:204,
None,990.603483792446,1122.57460163449,0.165023878216743,0.0395739153027534,Unknown,Low,Tracked,11:41:04:244,
None,993.906834382233,1113.33976937039,0.166753739118576,0.0471771098673344,Unknown,Low,Tracked,11:41:04:293,
None,999.394484345935,1098.1305792907,0.169476047158241,0.0624198913574219,Unknown,Low,Tracked,11:41:04:319,
None,1005.4069781047,1090.12302212323,0.172342643141747,0.0561777167022228,Unknown,Low,Tracked,11:41:04:369,
None,1005.40308182362,1081.01857478537,0.172475337982178,0.0619036816060543,Unknown,Low,Tracked,11:41:04:413,
None,1000.61228500493,1068.72799495356,0.170376315712929,0.0717892646789551,Unknown,Low,Tracked,11:41:04:458,
None,1004.11379750358,1061.32117594388,0.172011911869049,0.068464607000351,Unknown,Low,Tracked,11:41:04:482,
None,1001.45796626457,1051.71272610208,0.170947670936584,0.0756713598966599,Unknown,Low,Tracked,11:41:04:526,
