GESTURE,LH_X,LH_Y,LH_TS,RH_X,RH_Y,RH_TS,LE_X,LE_Y,LE_TS,RE_X,RE_Y,RE_TS,TIME,PARASITE
NONE,-0.237962052226067,-0.223391070961952,Inferred,0.169584289193153,0.288550466299057,Tracked,-0.259391903877258,0.0777428224682808,Inferred,0.229595020413399,0.153313040733337,Tracked,16:44:30:004,
NONE,-0.243821874260902,-0.215939983725548,Inferred,0.160105735063553,0.20399272441864,Tracked,-0.259408593177795,0.0777227729558945,Inferred,0.235222011804581,0.151259526610374,Tracked,16:44:30:043,
NONE,-0.242780938744545,-0.21841487288475,Inferred,0.161122187972069,0.15599337220192,Tracked,-0.259469479322433,0.0775478705763817,Inferred,0.258571863174438,0.184444591403008,Tracked,16:44:30:089,
NONE,-0.243137776851654,-0.21726194024086,Inferred,0.165773540735245,0.10762170702219,Tracked,-0.259468793869019,0.0775460973381996,Inferred,0.291150152683258,0.196646243333817,Tracked,16:44:30:182,
NONE,-0.240478038787842,-0.220063641667366,Inferred,0.168658375740051,0.0604903362691402,Tracked,-0.259475082159042,0.0775102227926254,Inferred,0.284673541784287,0.200170740485191,Tracked,16:44:30:253,
NONE,-0.239140152931213,-0.223758861422539,Inferred,0.170612096786499,0.0400341153144836,Tracked,-0.259507447481155,0.0772357061505318,Inferred,0.281653165817261,0.199705511331558,Tracked,16:44:30:286,
NONE,-0.23791466653347,-0.223389267921448,Inferred,0.171107292175293,0.0282644275575876,Tracked,-0.259517759084702,0.0770416483283043,Inferred,0.278048306703568,0.198860794305801,Tracked,16:44:30:336,
NONE,-0.237435877323151,-0.224253967404366,Inferred,0.171487748622894,0.0256859641522169,Tracked,-0.259547680616379,0.0770342648029327,Inferred,0.275164097547531,0.19856084883213,Tracked,16:44:30:391,
NONE,-0.237299084663391,-0.225572749972343,Inferred,0.170910060405731,0.0370225794613361,Tracked,-0.25954008102417,0.0771698206663132,Inferred,0.274753302335739,0.199186161160469,Tracked,16:44:30:459,
NONE,-0.237210333347321,-0.226543456315994,Inferred,0.169972479343414,0.0502482801675797,Tracked,-0.25960186123848,0.0770538523793221,Inferred,0.275882363319397,0.200066447257996,Tracked,16:44:30:494,
NONE,-0.236443430185318,-0.226832374930382,Inferred,0.168963953852654,0.0635372027754784,Tracked,-0.259566068649292,0.0768605694174767,Inferred,0.2810178399086,0.187438681721687,Tracked,16:44:30:528,
NONE,-0.237203851342201,-0.227137327194214,Inferred,0.168526604771614,0.077567882835865,Tracked,-0.259638428688049,0.0768987536430359,Inferred,0.281789571046829,0.178720310330391,Tracked,16:44:30:600,
NONE,-0.235614731907845,-0.226606220006943,Inferred,0.16801530122757,0.104975953698158,Tracked,-0.259748518466949,0.0765007510781288,Inferred,0.287346869707108,0.184404045343399,Tracked,16:44:30:635,
NONE,-0.235638082027435,-0.228328004479408,Inferred,0.167010888457298,0.120540596544743,Tracked,-0.259859025478363,0.0766034945845604,Inferred,0.290666997432709,0.182555809617043,Tracked,16:44:30:680,
NONE,-0.235131874680519,-0.229078263044357,Inferred,0.166746765375137,0.136730298399925,Tracked,-0.259908556938171,0.0764611661434174,Inferred,0.242378488183022,0.190360054373741,Tracked,16:44:30:708,
NONE,-0.235589131712914,-0.226500943303108,Inferred,0.168599903583527,0.152049422264099,Tracked,-0.259876996278763,0.0765552148222923,Inferred,0.240352213382721,0.185082867741585,Tracked,16:44:30:777,
NONE,-0.235191151499748,-0.228048965334892,Inferred,0.16568723320961,0.177959516644478,Tracked,-0.259930461645126,0.0769047960639,Inferred,0.236847504973412,0.158420726656914,Tracked,16:44:30:839,
NONE,-0.235727027058601,-0.227569714188576,Inferred,0.167523518204689,0.193306803703308,Tracked,-0.259894788265228,0.0762768611311913,Inferred,0.235416322946548,0.15619270503521,Tracked,16:44:30:865,
NONE,-0.236232191324234,-0.227377310395241,Inferred,0.171631768345833,0.195805415511131,Tracked,-0.259915828704834,0.0761443451046944,Inferred,0.228682428598404,0.152071669697762,Tracked,16:44:30:937,
NONE,-0.235723331570625,-0.228752225637436,Inferred,0.173785820603371,0.196018293499947,Tracked,-0.259972631931305,0.0762902572751045,Inferred,0.229923829436302,0.149975121021271,Tracked,16:44:30:990,
NONE,-0.235327050089836,-0.22899004817009,Inferred,0.171116262674332,0.207743316888809,Inferred,-0.259969115257263,0.0762617811560631,Inferred,0.234109655022621,0.141569659113884,Tracked,16:44:31:041,
NONE,-0.23552380502224,-0.227672904729843,Inferred,0.185742095112801,0.191048070788383,Tracked,-0.259942263364792,0.0761893168091774,Inferred,0.21237276494503,0.137543082237244,Tracked,16:44:31:067,
NONE,-0.235338315367699,-0.228679165244102,Inferred,0.186055853962898,0.205772206187248,Inferred,-0.259941101074219,0.0761783793568611,Inferred,0.220865145325661,0.132836163043976,Tracked,16:44:31:124,
NONE,-0.235850125551224,-0.227195829153061,Inferred,0.187548533082008,0.209687441587448,Inferred,-0.259968906641006,0.0762054920196533,Inferred,0.220781683921814,0.132625639438629,Tracked,16:44:31:140,
NONE,-0.235960349440575,-0.226876482367516,Inferred,0.190643027424812,0.197354957461357,Tracked,-0.260052651166916,0.0764155089855194,Inferred,0.221166014671326,0.132501825690269,Tracked,16:44:31:181,
NONE,-0.23739767074585,-0.226483389735222,Inferred,0.190724745392799,0.200236767530441,Tracked,-0.260147243738174,0.0763949528336525,Inferred,0.221626102924347,0.132235109806061,Tracked,16:44:31:226,
NONE,-0.23946088552475,-0.227161541581154,Inferred,0.193221837282181,0.196058019995689,Tracked,-0.26035350561142,0.0766039565205574,Inferred,0.223276153206825,0.13268107175827,Tracked,16:44:31:292,
NONE,-0.240652948617935,-0.226884797215462,Inferred,0.195558801293373,0.191886126995087,Tracked,-0.260519593954086,0.0769565254449844,Inferred,0.22547635436058,0.132845818996429,Tracked,16:44:31:338,
NONE,-0.239532202482224,-0.227862879633904,Inferred,0.202051907777786,0.174840554594994,Tracked,-0.260737627744675,0.07734265178442,Inferred,0.136973440647125,0.150002747774124,Tracked,16:44:31:355,
NONE,-0.239415109157562,-0.227462127804756,Inferred,0.204294338822365,0.157606944441795,Tracked,-0.260799735784531,0.077369436621666,Inferred,0.24065388739109,0.125163227319717,Tracked,16:44:31:385,
NONE,-0.238984435796738,-0.228038936853409,Inferred,0.205401808023453,0.0940814614295959,Tracked,-0.260962933301926,0.0776492655277252,Inferred,0.23226110637188,0.181292712688446,Tracked,16:44:31:403,
NONE,-0.23775415122509,-0.22750823199749,Inferred,0.215047746896744,0.0591026097536087,Tracked,-0.260958820581436,0.0779364928603172,Inferred,0.261742770671844,0.201953262090683,Tracked,16:44:31:456,
NONE,-0.237656056880951,-0.225645005702972,Inferred,0.223679766058922,0.0139845972880721,Tracked,-0.261013090610504,0.0780290439724922,Inferred,0.261877179145813,0.200966775417328,Tracked,16:44:31:487,
NONE,-0.237063273787498,-0.226398631930351,Inferred,0.228544294834137,-0.0194955933839083,Tracked,-0.261038273572922,0.0779841989278793,Inferred,0.245763376355171,0.183069884777069,Tracked,16:44:31:543,
NONE,-0.236855253577232,-0.226376369595528,Inferred,0.234923154115677,-0.043421346694231,Tracked,-0.261044710874558,0.0780785009264946,Inferred,0.242362916469574,0.177816987037659,Tracked,16:44:31:570,
NONE,-0.236662521958351,-0.225147932767868,Inferred,0.243551164865494,-0.0563572160899639,Tracked,-0.261021435260773,0.0782890915870667,Inferred,0.239862725138664,0.170674443244934,Tracked,16:44:31:590,
NONE,-0.236291751265526,-0.225181087851524,Inferred,0.247143059968948,-0.0516650751233101,Tracked,-0.260998785495758,0.0784869343042374,Inferred,0.239107698202133,0.167990580201149,Tracked,16:44:31:669,
NONE,-0.236700057983398,-0.225627854466438,Inferred,0.248946860432625,-0.0423780716955662,Tracked,-0.260995715856552,0.0785212144255638,Inferred,0.23866993188858,0.166954413056374,Tracked,16:44:31:698,
NONE,-0.237331569194794,-0.226535111665726,Inferred,0.251324892044067,-0.00841403752565384,Tracked,-0.261021703481674,0.0786354169249535,Inferred,0.236546456813812,0.166591569781303,Tracked,16:44:31:710,
NONE,-0.237376019358635,-0.227440819144249,Inferred,0.255449950695038,0.0123731447383761,Tracked,-0.261016875505447,0.0786348953843117,Inferred,0.234718903899193,0.166620269417763,Tracked,16:44:31:727,
NONE,-0.237421676516533,-0.225167244672775,Inferred,0.266160488128662,0.063233807682991,Tracked,-0.261026829481125,0.0788542404770851,Inferred,0.234266489744186,0.166449084877968,Tracked,16:44:31:765,
NONE,-0.236969396471977,-0.225421518087387,Inferred,0.270370751619339,0.0908292010426521,Tracked,-0.261055529117584,0.0789972692728043,Inferred,0.232628792524338,0.164669081568718,Tracked,16:44:31:817,
NONE,-0.23676909506321,-0.226095005869865,Inferred,0.289042472839355,0.133579447865486,Tracked,-0.261025458574295,0.0792902335524559,Inferred,0.210285514593124,0.13703890144825,Tracked,16:44:31:848,
NONE,-0.236798003315926,-0.226026147603989,Inferred,0.297028779983521,0.151392072439194,Tracked,-0.261080622673035,0.0795702487230301,Inferred,0.210846707224846,0.132817193865776,Tracked,16:44:31:900,
NONE,-0.236337900161743,-0.225892558693886,Inferred,0.308870553970337,0.177371576428413,Tracked,-0.261157006025314,0.0796874836087227,Inferred,0.217774391174316,0.15960918366909,Tracked,16:44:31:939,
NONE,-0.235991925001144,-0.225690081715584,Inferred,0.313727915287018,0.1837038397789,Tracked,-0.261139303445816,0.0799019560217857,Inferred,0.219949439167976,0.160921216011047,Tracked,16:44:31:996,
NONE,-0.236081495881081,-0.226023331284523,Inferred,0.317680507898331,0.182992950081825,Tracked,-0.261189103126526,0.0800882056355476,Inferred,0.221324071288109,0.161560237407684,Tracked,16:44:32:079,
NONE,-0.236162945628166,-0.226825937628746,Inferred,0.326128423213959,0.16350069642067,Tracked,-0.261201649904251,0.0800857618451118,Inferred,0.21977798640728,0.129064410924911,Tracked,16:44:32:135,
NONE,-0.236039280891418,-0.229847371578217,Inferred,0.325251758098602,0.138270184397697,Tracked,-0.261229902505875,0.0798970609903336,Inferred,0.210171222686768,0.129225865006447,Tracked,16:44:32:166,
NONE,-0.236441001296043,-0.228290215134621,Inferred,0.321573674678802,0.108507461845875,Tracked,-0.261254072189331,0.0798565521836281,Inferred,0.233368933200836,0.167671591043472,Tracked,16:44:32:200,
NONE,-0.236503705382347,-0.229404598474503,Inferred,0.306463122367859,0.0513003617525101,Tracked,-0.261304080486298,0.0797159448266029,Inferred,0.232660725712776,0.166755512356758,Tracked,16:44:32:288,
NONE,-0.236282765865326,-0.227902740240097,Inferred,0.311785906553268,-0.00940366834402084,Tracked,-0.261325597763062,0.0795369148254395,Inferred,0.233596205711365,0.163724705576897,Tracked,16:44:32:345,
NONE,-0.23611555993557,-0.230303257703781,Inferred,0.310147941112518,-0.026713814586401,Tracked,-0.261328458786011,0.0795246139168739,Inferred,0.235738575458527,0.160927996039391,Tracked,16:44:32:384,
NONE,-0.236300498247147,-0.22966468334198,Inferred,0.307117372751236,-0.0395001880824566,Tracked,-0.261297106742859,0.0794204771518707,Inferred,0.235317811369896,0.159293830394745,Tracked,16:44:32:442,
NONE,-0.236234217882156,-0.227757543325424,Inferred,0.301382899284363,-0.0485325641930103,Tracked,-0.261204928159714,0.0791105479001999,Inferred,0.234878942370415,0.157936707139015,Tracked,16:44:32:509,
NONE,-0.235508620738983,-0.229810610413551,Inferred,0.300136685371399,-0.0490204580128193,Tracked,-0.261208772659302,0.0791002437472343,Inferred,0.234624460339546,0.157046645879745,Tracked,16:44:32:556,
NONE,-0.235126808285713,-0.229946091771126,Inferred,0.298048794269562,-0.0476543791592121,Tracked,-0.261220186948776,0.0789656415581703,Inferred,0.233571901917458,0.155575156211853,Tracked,16:44:32:679,
NONE,-0.235685676336288,-0.229860097169876,Inferred,0.296927571296692,-0.0426130965352058,Tracked,-0.261235535144806,0.0789864137768745,Inferred,0.23321296274662,0.154886364936829,Tracked,16:44:32:717,
NONE,-0.236027076840401,-0.229491949081421,Inferred,0.291982561349869,-0.0229814164340496,Tracked,-0.261304199695587,0.0787863582372665,Inferred,0.232902735471725,0.154872953891754,Tracked,16:44:32:764,
NONE,-0.236578539013863,-0.22925215959549,Inferred,0.287450969219208,-0.00670917890965939,Tracked,-0.261385709047318,0.0785386934876442,Inferred,0.232140988111496,0.155178159475327,Tracked,16:44:32:817,
NONE,-0.236742064356804,-0.228952407836914,Inferred,0.282156527042389,0.0128976441919804,Tracked,-0.261451631784439,0.0785657092928886,Inferred,0.232140839099884,0.156292140483856,Tracked,16:44:32:859,
NONE,-0.236220166087151,-0.229120686650276,Inferred,0.275378286838531,0.0368296541273594,Tracked,-0.261471509933472,0.078600637614727,Inferred,0.231064960360527,0.15800803899765,Tracked,16:44:32:888,
NONE,-0.236523643136024,-0.229125916957855,Inferred,0.267513751983643,0.0657887756824493,Tracked,-0.261475741863251,0.0786011219024658,Inferred,0.229984402656555,0.159080505371094,Tracked,16:44:32:914,
NONE,-0.235769674181938,-0.229967057704926,Inferred,0.253048896789551,0.125974908471107,Tracked,-0.261480420827866,0.0785784646868706,Inferred,0.225083157420158,0.153824776411057,Tracked,16:44:32:978,
NONE,-0.235965356230736,-0.228681445121765,Inferred,0.250607550144196,0.152117684483528,Tracked,-0.261494785547256,0.0785794034600258,Inferred,0.220350280404091,0.127268552780151,Tracked,16:44:33:000,
NONE,-0.235427707433701,-0.230527013540268,Inferred,0.248414605855942,0.173457816243172,Tracked,-0.26153177022934,0.0784255713224411,Inferred,0.199097529053688,0.160328328609467,Tracked,16:44:33:026,
NONE,-0.235522717237473,-0.228242710232735,Inferred,0.236580953001976,0.216894179582596,Tracked,-0.261534154415131,0.0784312635660172,Inferred,0.204922199249268,0.158144369721413,Tracked,16:44:33:108,
NONE,-0.235874027013779,-0.229058608412743,Inferred,0.235042050480843,0.224056959152222,Tracked,-0.261551648378372,0.0784413442015648,Inferred,0.207564324140549,0.156634420156479,Tracked,16:44:33:150,
NONE,-0.23466283082962,-0.229491204023361,Inferred,0.234011322259903,0.227368578314781,Tracked,-0.261585563421249,0.0784460976719856,Inferred,0.210500195622444,0.155923426151276,Tracked,16:44:33:175,
NONE,-0.235957816243172,-0.229231640696526,Inferred,0.232763275504112,0.232283562421799,Tracked,-0.261632561683655,0.0782928019762039,Inferred,0.212859153747559,0.155208230018616,Tracked,16:44:33:216,
NONE,-0.235687881708145,-0.230169802904129,Inferred,0.232044205069542,0.23652558028698,Tracked,-0.261698991060257,0.0781769528985024,Inferred,0.214176893234253,0.154867216944695,Tracked,16:44:33:241,
NONE,-0.234808012843132,-0.231241315603256,Inferred,0.229473888874054,0.238190025091171,Tracked,-0.261742115020752,0.0781216621398926,Inferred,0.216752856969833,0.154378339648247,Tracked,16:44:33:304,
NONE,-0.236232489347458,-0.228377595543861,Inferred,0.228793352842331,0.220790922641754,Tracked,-0.261838108301163,0.0786703824996948,Inferred,0.21693255007267,0.154125079512596,Tracked,16:44:33:328,
NONE,-0.235888749361038,-0.229914516210556,Inferred,0.227829769253731,0.190503492951393,Tracked,-0.261915862560272,0.0790957733988762,Inferred,0.208295464515686,0.162974312901497,Tracked,16:44:33:415,
NONE,-0.235296025872231,-0.230426535010338,Inferred,0.229678630828857,0.145428374409676,Tracked,-0.261934757232666,0.0791442394256592,Inferred,0.200331032276154,0.162238344550133,Tracked,16:44:33:475,
NONE,-0.23578929901123,-0.229568034410477,Inferred,0.226314678788185,0.0491162911057472,Tracked,-0.262027233839035,0.0794013068079948,Inferred,0.223629757761955,0.173370972275734,Tracked,16:44:33:522,
NONE,-0.235444098711014,-0.227538630366325,Inferred,0.227602288126945,-0.00448294868692756,Tracked,-0.262092083692551,0.0795387774705887,Inferred,0.241427227854729,0.170849248766899,Tracked,16:44:33:560,
NONE,-0.234963715076447,-0.228118479251862,Inferred,0.23013699054718,-0.0532050020992756,Tracked,-0.262179642915726,0.0798574015498161,Inferred,0.242382392287254,0.165865898132324,Tracked,16:44:33:581,
NONE,-0.234492778778076,-0.227376773953438,Inferred,0.232325747609138,-0.0852291062474251,Tracked,-0.262109071016312,0.0796666741371155,Inferred,0.230724602937698,0.158315390348434,Tracked,16:44:33:643,
NONE,-0.236297875642776,-0.22698663175106,Inferred,0.23049932718277,-0.120780490338802,Tracked,-0.262120693922043,0.0796697065234184,Inferred,0.2238909304142,0.149714127182961,Tracked,16:44:33:680,
NONE,-0.235439479351044,-0.228011056780815,Inferred,0.226456522941589,-0.127343058586121,Tracked,-0.262178152799606,0.0798155069351196,Inferred,0.221081256866455,0.146108016371727,Tracked,16:44:33:710,
NONE,-0.236055344343185,-0.2275500446558,Inferred,0.224205806851387,-0.12476909160614,Tracked,-0.262198358774185,0.0798230469226837,Inferred,0.219621554017067,0.144750848412514,Tracked,16:44:33:758,
NONE,-0.238073170185089,-0.226855605840683,Inferred,0.220599129796028,-0.108457684516907,Tracked,-0.26225546002388,0.0797396004199982,Inferred,0.219061061739922,0.144511744379997,Tracked,16:44:33:774,
NONE,-0.237743854522705,-0.228275269269943,Inferred,0.219529718160629,-0.0911127105355263,Tracked,-0.262341052293777,0.0797494947910309,Inferred,0.219050109386444,0.145353242754936,Tracked,16:44:33:820,
