CLICK_STATE,X_POS,Y_POS,X_HAND,Y_HAND,HAND_STATE,HAND_CONFIDENCE,TRACKING_STATE,TIME,PARASITE
PressedDown,897.823740819718,286.802781166699,0.202164247632027,0.0694720596075058,Closed,Low,Tracked,11:38:36:228,
None,931.89679047089,490.548386405818,0.206002563238144,0.102160736918449,Closed,Low,Tracked,11:38:36:269,
None,940.949572409316,615.454995489337,0.223002284765244,0.133632689714432,Unknown,Low,Tracked,11:38:36:324,
None,985.666830182724,697.302257715305,0.243872329592705,0.154855459928513,Unknown,Low,Tracked,11:38:36:366,
None,1027.01097265284,753.067179776665,0.264302253723145,0.164863243699074,Closed,High,Tracked,11:38:36:398,
None,1069.4770844569,794.381964626907,0.286027252674103,0.165706902742386,Closed,High,Tracked,11:38:36:421,
None,1117.69365283903,829.38376845452,0.310690373182297,0.158462956547737,Unknown,Low,Tracked,11:38:36:448,
None,1197.24012323766,859.155034747966,0.349774450063705,0.151699244976044,Unknown,Low,Tracked,11:38:36:479,
None,1228.36986199924,881.269696507549,0.365990191698074,0.152164816856384,Unknown,Low,Tracked,11:38:36:515,
None,1256.98171915417,897.453188983842,0.379771292209625,0.153208032250404,Unknown,Low,Tracked,11:38:36:574,
None,1278.80898861611,908.835985736817,0.390571564435959,0.154874622821808,Unknown,Low,Tracked,11:38:36:603,
None,1289.94245627308,916.583611626285,0.396087735891342,0.156419262290001,Unknown,Low,Tracked,11:38:36:647,
None,1292.63910023784,922.056598780185,0.397915810346603,0.157264068722725,Unknown,Low,Tracked,11:38:36:686,
None,1289.57101626728,926.114993045894,0.396912932395935,0.157674968242645,Unknown,Low,Tracked,11:38:36:720,
None,1279.05415146185,929.54731181529,0.392524719238281,0.157115429639816,Unknown,Low,Tracked,11:38:36:772,
None,1267.0878373535,932.239879966424,0.387386918067932,0.157082751393318,Unknown,Low,Tracked,11:38:36:824,
None,1252.10881394159,934.468542922043,0.380788922309875,0.156731724739075,Unknown,Low,Tracked,11:38:36:873,
None,1238.14669533467,935.247734473611,0.374501258134842,0.158431053161621,Unknown,Low,Tracked,11:38:36:920,
None,1220.81384339462,934.541910674303,0.366504818201065,0.160866037011147,Unknown,Low,Tracked,11:38:36:969,
None,1187.37216931196,930.987850001303,0.350940674543381,0.166457831859589,Unknown,Low,Tracked,11:38:37:001,
None,1171.61934938921,927.180677769728,0.343380093574524,0.168658748269081,Closed,Low,Tracked,11:38:37:065,
None,1150.27876308706,923.5184164379,0.332823365926743,0.170025393366814,Closed,Low,Tracked,11:38:37:101,
None,1141.50239814401,920.392201379811,0.328221261501312,0.170744210481644,Unknown,Low,Tracked,11:38:37:135,
None,1135.10448360616,917.827301979755,0.324625253677368,0.171186700463295,Unknown,Low,Tracked,11:38:37:163,
None,1134.864829578,915.7693939982,0.323470950126648,0.171459943056107,Unknown,Low,Tracked,11:38:37:203,
