CLICK_STATE,X_POS,Y_POS,X_HAND,Y_HAND,HAND_STATE,HAND_CONFIDENCE,TRACKING_STATE,TIME,PARASITE
None,779.194194703232,145.385966132126,0.105747386813164,0.283199787139893,NotTracked,High,Tracked,13:43:36:696,
None,797.040029700357,258.876589888028,0.113958448171616,0.274976700544357,Open,High,Tracked,13:43:36:718,
None,812.160350599606,344.779871164276,0.120941936969757,0.273384034633636,Open,High,Tracked,13:43:36:745,
None,850.072008592773,414.74911256157,0.13828544318676,0.262619197368622,Open,High,Tracked,13:43:36:779,
None,867.921977249445,469.041260391411,0.146604299545288,0.258071303367615,Open,High,Tracked,13:43:36:818,
None,889.004954707154,509.793636991315,0.156280040740967,0.256353050470352,Open,High,Tracked,13:43:36:857,
None,910.80107438413,542.039336621216,0.166525706648827,0.251719444990158,Open,High,Tracked,13:43:36:911,
None,950.958295859887,571.559306345295,0.184826105833054,0.24101634323597,Open,High,Tracked,13:43:36:956,
None,964.281023282227,596.014165726639,0.190863043069839,0.236357629299164,Open,High,Tracked,13:43:37:013,
None,971.013882932634,616.818193733648,0.193440616130829,0.231342986226082,Open,High,Tracked,13:43:37:055,
None,968.162603266218,632.554875187907,0.191753029823303,0.230685889720917,Open,High,Tracked,13:43:37:086,
None,959.434102826536,643.234455152581,0.187530562281609,0.23243510723114,Open,High,Tracked,13:43:37:121,
None,945.427164709028,650.432248463695,0.1811393648386,0.233889535069466,Open,High,Tracked,13:43:37:154,
None,932.108611873558,655.141532864176,0.174916207790375,0.234821110963821,Open,High,Tracked,13:43:37:202,
None,919.244475097022,657.762724091592,0.169032081961632,0.236200377345085,Open,High,Tracked,13:43:37:237,
None,905.023036883605,657.573188271354,0.162473633885384,0.239832133054733,Open,High,Tracked,13:43:37:276,
None,881.640279519522,653.25513167696,0.151677265763283,0.247089177370071,Open,High,Tracked,13:43:37:314,
None,872.119364730109,646.910745713089,0.147168949246407,0.252510488033295,Open,High,Tracked,13:43:37:369,
None,864.87163118034,640.029343213034,0.143687531352043,0.256152123212814,Open,High,Tracked,13:43:37:411,
None,854.761878634796,628.673613696968,0.138815820217133,0.26722326874733,Open,High,Tracked,13:43:37:458,
None,850.808258378182,618.009302663242,0.13678240776062,0.271064639091492,Open,High,Tracked,13:43:37:497,
None,847.754142902697,608.449921237137,0.135263100266457,0.273940473794937,Open,High,Tracked,13:43:37:526,
None,846.557833180615,599.383297370261,0.134509325027466,0.27750301361084,Open,High,Tracked,13:43:37:559,
None,843.03137547905,589.145925529021,0.132683977484703,0.283978849649429,Open,High,Tracked,13:43:37:607,
None,839.751218402782,578.809879890069,0.13088770210743,0.289216309785843,Open,High,Tracked,13:43:37:639,
None,833.676912109225,566.712329922774,0.127864420413971,0.297763675451279,Open,High,Tracked,13:43:37:678,
None,824.105398871315,552.863587407025,0.123158968985081,0.307582437992096,Open,High,Tracked,13:43:37:699,
None,816.029447750311,539.577910906819,0.119157522916794,0.313920587301254,Open,High,Tracked,13:43:37:737,
None,807.597592635025,526.490726949282,0.115029506385326,0.320461630821228,Open,High,Tracked,13:43:37:776,
None,796.431694167906,513.667671923666,0.109596788883209,0.326894134283066,Open,High,Tracked,13:43:37:802,
None,786.642828199727,501.889745458263,0.104695536196232,0.331530898809433,Open,High,Tracked,13:43:37:833,
None,773.746620773477,489.424606483946,0.0985361859202385,0.338354527950287,Open,High,Tracked,13:43:37:862,
None,756.730579049494,474.124583994104,0.0905042067170143,0.34929084777832,Open,High,Tracked,13:43:37:934,
None,728.445984948726,454.802866308565,0.0771592110395432,0.363383144140244,Open,High,Tracked,13:43:37:974,
None,715.450565600611,436.069944035664,0.0710683986544609,0.370940893888474,Open,High,Tracked,13:43:38:011,
None,692.442141804018,414.844759597721,0.0603769347071648,0.383610188961029,Open,High,Tracked,13:43:38:069,
None,685.319154732465,396.458502163743,0.0568321011960506,0.387623101472855,Open,High,Tracked,13:43:38:097,
None,677.894054446264,380.722191045576,0.0533152781426907,0.390955090522766,Open,High,Tracked,13:43:38:123,
None,673.693720198398,367.484390951731,0.0512442477047443,0.393383711576462,Open,High,Tracked,13:43:38:161,
None,669.519247925462,356.342619445832,0.0490590147674084,0.395182847976685,Open,High,Tracked,13:43:38:202,
None,663.156371268189,347.565803507618,0.0459285862743855,0.395636290311813,Open,High,Tracked,13:43:38:243,
None,657.587386436981,340.689595315069,0.0433597266674042,0.395908653736115,Open,High,Tracked,13:43:38:278,
None,653.210634966559,335.341243092037,0.0412751697003841,0.39602342247963,Open,High,Tracked,13:43:38:329,
None,649.848705100437,331.739072067039,0.0395971722900867,0.39506271481514,Open,High,Tracked,13:43:38:363,
None,644.603340791719,329.266874181357,0.0371446423232555,0.394447803497314,Open,High,Tracked,13:43:38:388,
None,631.447228498257,329.729048497121,0.0310974344611168,0.389729052782059,Open,High,Tracked,13:43:38:418,
None,623.659377076763,331.489038824112,0.0275378432124853,0.386603564023972,Open,High,Tracked,13:43:38:461,
None,616.376998548709,333.848339990557,0.0241377726197243,0.384212374687195,Open,High,Tracked,13:43:38:508,
None,612.232882070685,336.435191788962,0.0222577694803476,0.382098734378815,Open,High,Tracked,13:43:38:544,
None,604.798769588125,339.755653693413,0.0188261829316616,0.378836542367935,Open,High,Tracked,13:43:38:580,
None,601.535319044799,343.364650249866,0.0173248294740915,0.376274406909943,Open,High,Tracked,13:43:38:641,
None,597.514305813003,347.193854036288,0.0154352253302932,0.373636692762375,Open,High,Tracked,13:43:38:677,
None,589.238349007264,349.972344355803,0.0112572368234396,0.371735543012619,Open,High,Tracked,13:43:38:710,
None,585.233929758273,352.216557158548,0.00944363139569759,0.371063768863678,Open,High,Tracked,13:43:38:745,
None,582.041334641592,354.537380812181,0.00796723458915949,0.369494199752808,Open,High,Tracked,13:43:38:786,
None,580.569348708668,356.020344687917,0.00693267025053501,0.368769347667694,Open,High,Tracked,13:43:38:827,
None,577.957643262137,357.424493998859,0.00574707332998514,0.367987155914307,Open,High,Tracked,13:43:38:872,
None,575.288485063815,357.886320772065,0.00403364980593324,0.367756873369217,Open,High,Tracked,13:43:38:907,
None,573.157418834767,358.988479341019,0.00313118472695351,0.366405248641968,Open,High,Tracked,13:43:38:945,
None,569.718205906041,360.112230627266,0.00166457146406174,0.365898817777634,Open,High,Tracked,13:43:38:979,
None,569.185881108064,360.97893746268,0.00150605873204768,0.365877777338028,Open,High,Tracked,13:43:39:019,
None,568.650369350662,361.190202138334,0.00136728130746633,0.366700559854507,Open,High,Tracked,13:43:39:054,
None,569.176576537146,361.218984702724,0.00163581722881645,0.366944998502731,Open,High,Tracked,13:43:39:092,
None,569.00166416107,360.216995667488,0.00141088548116386,0.368136048316956,Open,High,Tracked,13:43:39:125,
None,569.54028537178,359.009982794425,0.00142141559626907,0.368442416191101,Open,High,Tracked,13:43:39:155,
None,569.448259520315,357.814753061491,0.0013002147898078,0.368750751018524,Open,High,Tracked,13:43:39:205,
None,568.635344419072,357.109207607297,0.0010609783930704,0.368609428405762,Open,High,Tracked,13:43:39:258,
None,568.015001449763,356.74828436749,0.000852848577778786,0.368525058031082,Open,High,Tracked,13:43:39:298,
None,568.161019264229,356.68930897563,0.000707667204551399,0.36766728758812,Open,High,Tracked,13:43:39:348,
None,566.337861479723,357.510403806055,-5.31101932210731E-06,0.366286814212799,Open,High,Tracked,13:43:39:405,
