CLICK_STATE,X_POS,Y_POS,X_HAND,Y_HAND,HAND_STATE,HAND_CONFIDENCE,TRACKING_STATE,TIME,PARASITE
None,1304.3499951135,142.533078021945,0.479130685329437,0.233972147107124,Open,High,Tracked,13:51:21:339,
None,1305.3813145214,254.286064781667,0.469867348670959,0.239485487341881,Open,High,Tracked,13:51:21:360,
None,1276.02945045287,347.2060863125,0.457596331834793,0.243423447012901,Open,Low,Tracked,13:51:21:388,
None,1237.04565214059,414.462907669182,0.43986913561821,0.247962817549706,Open,Low,Tracked,13:51:21:419,
None,1185.58974350068,460.981092796308,0.416489511728287,0.254917502403259,Unknown,Low,Tracked,13:51:21:453,
None,1119.30820705264,493.323913044844,0.386383473873138,0.259332299232483,Unknown,Low,Tracked,13:51:21:497,
None,1033.96611268311,516.819788222872,0.347563982009888,0.260701924562454,Open,Low,Tracked,13:51:21:522,
None,946.946047214151,534.386401794034,0.308007448911667,0.260626465082169,Open,Low,Tracked,13:51:21:555,
None,868.558323441243,548.151394806346,0.272550523281097,0.259138822555542,Open,High,Tracked,13:51:21:606,
None,760.211636072487,564.17760067284,0.223341852426529,0.248045772314072,Open,High,Tracked,13:51:21:638,
None,725.805231335228,578.140115987211,0.207689568400383,0.243833526968956,Open,High,Tracked,13:51:21:682,
None,705.457689209215,588.95184658602,0.198630601167679,0.242736622691154,Open,High,Tracked,13:51:21:715,
None,694.240688887536,596.886187731306,0.193629503250122,0.242595434188843,Open,High,Tracked,13:51:21:770,
None,691.219122911436,602.333111882452,0.192080676555634,0.243333339691162,Open,High,Tracked,13:51:21:800,
None,693.86595832502,606.240893239325,0.193007037043571,0.243527635931969,Open,High,Tracked,13:51:21:824,
None,703.168771414166,609.241821389063,0.196871772408485,0.243195995688438,Open,High,Tracked,13:51:21:851,
None,707.697084944342,611.948366016581,0.19858255982399,0.242080718278885,Open,High,Tracked,13:51:21:894,
None,711.815748720659,614.325870235084,0.200149163603783,0.241305947303772,Open,High,Tracked,13:51:21:928,
None,723.274383952898,614.205100295241,0.2049660384655,0.244585990905762,Open,High,Tracked,13:51:21:968,
None,723.845336469206,612.714186324131,0.204870030283928,0.24696347117424,Open,High,Tracked,13:51:22:005,
None,721.273545393699,612.062203973542,0.203451782464981,0.246149227023125,Open,High,Tracked,13:51:22:039,
