GESTURE,LH_X,LH_Y,LH_TS,RH_X,RH_Y,RH_TS,LE_X,LE_Y,LE_TS,RE_X,RE_Y,RE_TS,TIME,PARASITE
NONE,-0.200623258948326,-0.172990292310715,Inferred,0.35103365778923,0.210624486207962,Tracked,-0.218898445367813,0.106393374502659,Inferred,0.301821678876877,0.184335723519325,Tracked,17:01:43:513,
RIGHT_HAND_SWIPE_UP,-0.202523574233055,-0.186471968889236,Tracked,0.356164515018463,0.310340166091919,Tracked,-0.218987300992012,0.106138490140438,Tracked,0.34828644990921,0.144182592630386,Tracked,17:01:43:587,
NONE,-0.201624378561974,-0.191174387931824,Tracked,0.355736911296844,0.324936270713806,Tracked,-0.219009399414063,0.105996608734131,Tracked,0.34892350435257,0.14546899497509,Tracked,17:01:43:607,
NONE,-0.200727522373199,-0.193775832653046,Tracked,0.355100899934769,0.335696667432785,Tracked,-0.219133868813515,0.105676434934139,Tracked,0.349853485822678,0.146397158503532,Tracked,17:01:43:673,
NONE,-0.199317410588264,-0.191582918167114,Tracked,0.353946655988693,0.34135639667511,Tracked,-0.219684213399887,0.104633577167988,Tracked,0.350237429141998,0.146772086620331,Tracked,17:01:43:732,
NONE,-0.207875162363052,-0.172959446907043,Tracked,0.353543341159821,0.343197613954544,Tracked,-0.220630154013634,0.102200135588646,Tracked,0.350583463907242,0.146969810128212,Tracked,17:01:43:797,
NONE,-0.233337357640266,-0.0710943266749382,Tracked,0.355401784181595,0.338176220655441,Tracked,-0.224272400140762,0.116661012172699,Tracked,0.350263446569443,0.147384747862816,Tracked,17:01:43:824,
NONE,-0.26024517416954,0.0504256226122379,Tracked,0.357254385948181,0.326224565505981,Tracked,-0.21803991496563,0.139366641640663,Tracked,0.348560363054276,0.148183450102806,Tracked,17:01:43:884,
NONE,-0.282762974500656,0.139285549521446,Tracked,0.358398646116257,0.313981086015701,Tracked,-0.219740957021713,0.141072019934654,Tracked,0.346939712762833,0.148627385497093,Tracked,17:01:43:945,
NONE,-0.306866228580475,0.199362948536873,Tracked,0.358200043439865,0.302994519472122,Tracked,-0.26041367650032,0.101160392165184,Tracked,0.345842689275742,0.148528724908829,Tracked,17:01:44:030,
NONE,-0.312381893396378,0.205827236175537,Tracked,0.357761710882187,0.302777528762817,Tracked,-0.261347532272339,0.10187853127718,Tracked,0.344842106103897,0.148549139499664,Tracked,17:01:44:081,
NONE,-0.317422807216644,0.209377661347389,Tracked,0.357674390077591,0.302410662174225,Tracked,-0.263299852609634,0.102992117404938,Tracked,0.344010144472122,0.148429125547409,Tracked,17:01:44:147,
NONE,-0.322856813669205,0.207601472735405,Tracked,0.357604175806046,0.303878515958786,Tracked,-0.265448451042175,0.147996708750725,Tracked,0.343787342309952,0.148521885275841,Tracked,17:01:44:204,
NONE,-0.319217771291733,0.204028442502022,Tracked,0.358481526374817,0.308048456907272,Tracked,-0.26534166932106,0.14800588786602,Tracked,0.343276500701904,0.148933842778206,Tracked,17:01:44:262,
NONE,-0.317967176437378,0.202268972992897,Tracked,0.358376532793045,0.308225572109222,Tracked,-0.265541851520538,0.121018372476101,Tracked,0.342864185571671,0.149107187986374,Tracked,17:01:44:301,
NONE,-0.314593076705933,0.199392080307007,Tracked,0.356706470251083,0.307019412517548,Tracked,-0.263451009988785,0.134318724274635,Tracked,0.342115551233292,0.148921757936478,Tracked,17:01:44:357,
NONE,-0.312412530183792,0.198341950774193,Tracked,0.355334520339966,0.303453654050827,Tracked,-0.263629049062729,0.122054018080235,Tracked,0.340632021427155,0.148492246866226,Tracked,17:01:44:408,
NONE,-0.311890602111816,0.196614965796471,Tracked,0.353686690330505,0.292039304971695,Tracked,-0.262317329645157,0.13288351893425,Tracked,0.337805777788162,0.146036356687546,Tracked,17:01:44:491,
NONE,-0.310606092214584,0.19511391222477,Tracked,0.353017866611481,0.267264127731323,Tracked,-0.261351764202118,0.121061913669109,Tracked,0.333029597997665,0.143094852566719,Tracked,17:01:44:549,
