CLICK_STATE,X_POS,Y_POS,X_HAND,Y_HAND,HAND_STATE,HAND_CONFIDENCE,TRACKING_STATE,TIME,PARASITE
None,880.488924368199,457.328008186133,0.228166222572327,-0.225432798266411,NotTracked,High,Tracked,11:47:57:440,
None,904.433028606058,802.911259558122,0.243882596492767,-0.216209277510643,Lasso,Low,Tracked,11:47:57:463,
None,930.191645675844,1037.28354583528,0.253627240657806,-0.203488975763321,Lasso,Low,Tracked,11:47:57:495,
None,936.168098834634,1213.07310697022,0.257193773984909,-0.205534592270851,Lasso,Low,Tracked,11:47:57:568,
None,942.803465510711,1345.02705852395,0.262135446071625,-0.209260478615761,Lasso,Low,Tracked,11:47:57:616,
None,951.522360307861,1444.59584003199,0.268512040376663,-0.213522270321846,Unknown,Low,Tracked,11:47:57:680,
None,958.961343141769,1521.69361287812,0.274899274110794,-0.219974160194397,Unknown,Low,Tracked,11:47:57:720,
None,968.905061726412,1584.711692002,0.281593799591064,-0.230836793780327,Lasso,Low,Tracked,11:47:57:750,
None,984.285074670797,1636.88509755857,0.289432257413864,-0.240750432014465,Lasso,Low,Tracked,11:47:57:777,
None,996.235492607186,1686.31099262033,0.295320570468903,-0.258731544017792,Lasso,Low,Tracked,11:47:57:805,
None,1011.76400624762,1729.57558268555,0.302386283874512,-0.269808620214462,Lasso,Low,Tracked,11:47:57:837,
None,1171.55701707742,1748.25380665612,0.315672963857651,-0.241936564445496,Unknown,Low,Tracked,11:47:58:896,
None,1206.72078536615,1748.16142413902,0.321747899055481,-0.215543866157532,Unknown,Low,Tracked,11:47:58:926,
None,1234.23028415308,1729.09703030345,0.324990540742874,-0.180301383137703,Unknown,Low,Tracked,11:47:58:977,
None,1273.00166761652,1697.42031450613,0.334339469671249,-0.148822173476219,Unknown,Low,Tracked,11:47:59:028,
None,1299.5015112341,1644.87713490746,0.337390720844269,-0.0964990556240082,Unknown,Low,Tracked,11:47:59:064,
None,1341.81484952967,1541.65568313789,0.341502696275711,0.0203003250062466,Unknown,Low,Tracked,11:47:59:111,
None,1344.68394485946,1429.78485645224,0.336426198482513,0.0829048678278923,Unknown,Low,Tracked,11:47:59:145,
None,1337.89746632418,1312.76295846422,0.325198084115982,0.14290252327919,Open,Low,Tracked,11:47:59:183,
None,1324.21993175979,1194.88041864539,0.30881530046463,0.196606501936913,Open,Low,Tracked,11:47:59:231,
None,1298.01454385487,1082.20637969314,0.289741903543472,0.240093246102333,Open,Low,Tracked,11:47:59:268,
None,1226.93999232727,961.894420273109,0.24596481025219,0.303441375494003,Open,Low,Tracked,11:47:59:301,
None,1197.02748942764,860.245435815901,0.224675446748734,0.322425127029419,Open,High,Tracked,11:47:59:353,
