CLICK_STATE,X_POS,Y_POS,X_HAND,Y_HAND,HAND_STATE,HAND_CONFIDENCE,TRACKING_STATE,TIME,PARASITE
None,617.737218103668,129.451068738148,-0.0393045134842396,0.299551039934158,Open,High,Tracked,14:41:51:037,
None,566.619311847283,242.991376216894,-0.0558317005634308,0.289047539234161,Open,High,Tracked,14:41:51:057,
None,532.429068855216,329.026765261856,-0.0720101594924927,0.286511898040771,Open,High,Tracked,14:41:51:077,
None,510.709741112977,393.316820792156,-0.0822682157158852,0.285586029291153,Open,High,Tracked,14:41:51:108,
None,503.023802816616,440.412806471887,-0.0862163230776787,0.287131249904633,Open,High,Tracked,14:41:51:148,
None,507.643842661417,473.82652658995,-0.0845852643251419,0.289835393428802,Open,High,Tracked,14:41:51:180,
None,526.308011281454,495.663004246769,-0.0768144130706787,0.295078217983246,Open,High,Tracked,14:41:51:230,
None,552.670854780537,507.543685779307,-0.0656458735466003,0.302404850721359,Open,High,Tracked,14:41:51:274,
None,617.231094465803,507.186474925661,-0.0371763743460178,0.3196702003479,Open,High,Tracked,14:41:51:308,
None,652.958502197842,503.550018971296,-0.0242409892380238,0.326492518186569,Open,High,Tracked,14:41:51:334,
None,681.811814183123,497.873822510132,-0.0148259773850441,0.333615303039551,Open,High,Tracked,14:41:51:376,
None,703.114827157075,492.054495644927,-0.00903501454740763,0.33835157752037,Open,High,Tracked,14:41:51:413,
None,711.690136629577,486.632929616967,-0.00656116660684347,0.3410864174366,Open,High,Tracked,14:41:51:464,
None,714.857977878579,483.506569196809,-0.00637564668431878,0.34022855758667,Open,High,Tracked,14:41:51:491,
None,715.770363511204,482.155023138039,-0.00793868862092495,0.339316189289093,Open,High,Tracked,14:41:51:536,
None,709.183129412458,483.25933614944,-0.0119608538225293,0.335831880569458,Open,High,Tracked,14:41:51:569,
None,704.627650372139,485.392063820974,-0.0146783962845802,0.333306044340134,Open,High,Tracked,14:41:51:607,
None,699.065177077901,488.055261567099,-0.0175613351166248,0.331236809492111,Open,High,Tracked,14:41:51:634,
None,692.863382175538,490.559143674994,-0.020787300541997,0.330064535140991,Open,High,Tracked,14:41:51:669,
None,683.947152201431,492.49776684574,-0.0253573004156351,0.329835385084152,Open,High,Tracked,14:41:51:716,
None,674.143646530082,493.579500227942,-0.0301243923604488,0.330284178256989,Open,High,Tracked,14:41:51:765,
None,664.501136666266,493.324111464806,-0.034584503620863,0.3320671916008,Open,High,Tracked,14:41:51:802,
None,648.073547981585,490.285796324218,-0.0421443767845631,0.336680561304092,Open,High,Tracked,14:41:51:867,
None,639.985760678986,485.665419597207,-0.0457992181181908,0.340431034564972,Open,High,Tracked,14:41:51:896,
None,628.161816353812,478.30721201423,-0.0518164224922657,0.346690267324448,Open,High,Tracked,14:41:51:943,
None,620.775433314459,470.873714257308,-0.0552852414548397,0.349791407585144,Open,High,Tracked,14:41:51:979,
None,613.168460193646,462.794460913251,-0.0589885711669922,0.353595107793808,Open,High,Tracked,14:41:52:017,
None,608.367349689749,454.718318915905,-0.0621793456375599,0.355647385120392,Open,High,Tracked,14:41:52:060,
None,601.864874029015,446.743832854227,-0.0652154386043549,0.358928054571152,Open,High,Tracked,14:41:52:095,
None,595.184831087971,439.270479832964,-0.0683317929506302,0.361367523670197,Open,High,Tracked,14:41:52:143,
None,586.811984985905,431.782570865076,-0.0720096379518509,0.36436915397644,Open,Low,Tracked,14:41:52:172,
None,574.110436089738,424.289753068124,-0.0778287947177887,0.367646485567093,Open,Low,Tracked,14:41:52:211,
None,567.905035490284,417.17364855329,-0.0807235240936279,0.370287388563156,Open,Low,Tracked,14:41:52:249,
None,561.995539430693,410.776454295332,-0.0834368616342545,0.371943235397339,Open,Low,Tracked,14:41:52:290,
None,558.002637130184,404.924884690552,-0.0852712765336037,0.373518794775009,Open,Low,Tracked,14:41:52:325,
None,553.890930998649,399.26294212086,-0.0873710960149765,0.375021129846573,Open,Low,Tracked,14:41:52:358,
None,550.721191745078,394.137448166318,-0.0888247638940811,0.376318633556366,Open,Low,Tracked,14:41:52:407,
None,543.346694000106,388.422236938207,-0.0924054980278015,0.378354489803314,Open,Low,Tracked,14:41:52:442,
None,539.147992752398,382.788992196541,-0.0943165123462677,0.380447626113892,Open,High,Tracked,14:41:52:483,
None,536.692369788363,377.63982966379,-0.0953565537929535,0.381866931915283,Open,High,Tracked,14:41:52:528,
None,535.963536033746,372.57448166802,-0.095796562731266,0.38378369808197,Open,Low,Tracked,14:41:52:565,
None,536.104293280426,368.278629350013,-0.0957632958889008,0.384608834981918,Open,Low,Tracked,14:41:52:596,
None,535.126343100741,363.763109309849,-0.0962699577212334,0.386819243431091,Open,Low,Tracked,14:41:52:637,
None,534.817800203767,360.456408525544,-0.0963714942336082,0.386639922857285,Open,Low,Tracked,14:41:52:674,
None,533.536693162716,357.520337970954,-0.0971432104706764,0.387330263853073,Open,Low,Tracked,14:41:52:713,
None,533.532305753771,355.472245455849,-0.0972853675484657,0.386910229921341,Open,Low,Tracked,14:41:52:750,
None,532.763739754714,353.642964547462,-0.0976913720369339,0.387479364871979,Open,Low,Tracked,14:41:52:814,
None,532.32054596754,352.27548950069,-0.098131500184536,0.387066423892975,Open,Low,Tracked,14:41:52:855,
PressedDown,530.210758876512,352.657954995743,-0.0991384461522102,0.384525656700134,Closed,High,Tracked,14:41:52:914,
None,533.0329760514,355.049794525894,-0.0982197150588036,0.380463570356369,Closed,High,Tracked,14:41:52:956,
