GESTURE,LH_X,LH_Y,LH_TS,RH_X,RH_Y,RH_TS,LE_X,LE_Y,LE_TS,RE_X,RE_Y,RE_TS,TIME,PARASITE
NONE,-0.26287305355072,-0.248516410589218,Inferred,0.0776184275746346,-0.0367135144770145,Tracked,-0.278090566396713,0.0460579730570316,Inferred,0.106580913066864,0.11699578166008,Tracked,14:29:08:899,
NONE,-0.260635823011398,-0.243633627891541,Inferred,0.0842280983924866,-0.175388067960739,Tracked,-0.278166949748993,0.0455075167119503,Inferred,0.108610033988953,0.105439685285091,Tracked,14:29:08:928,
NONE,-0.258798718452454,-0.245696365833282,Inferred,0.0845367014408112,-0.185145393013954,Tracked,-0.278193861246109,0.0455275252461433,Inferred,0.110164456069469,0.0941844582557678,Tracked,14:29:08:966,
NONE,-0.260074436664581,-0.246113061904907,Inferred,0.0840611308813095,-0.173172473907471,Tracked,-0.278216630220413,0.0455396398901939,Inferred,0.111478738486767,0.0912668853998184,Tracked,14:29:08:996,
NONE,-0.260319769382477,-0.249242886900902,Inferred,0.0836907923221588,-0.151478856801987,Tracked,-0.278279721736908,0.045698806643486,Inferred,0.11214891821146,0.0894257575273514,Tracked,14:29:09:063,
NONE,-0.260326683521271,-0.248574003577232,Inferred,0.0848827883601189,-0.0717293471097946,Tracked,-0.278434008359909,0.0458795167505741,Inferred,0.113189540803432,0.0909311696887016,Tracked,14:29:09:108,
NONE,-0.260054707527161,-0.248336538672447,Inferred,0.0834202468395233,-0.0213183183223009,Tracked,-0.278927743434906,0.0462436638772488,Inferred,0.121183298528194,0.089655376970768,Tracked,14:29:09:141,
NONE,-0.260303348302841,-0.247727662324905,Inferred,0.0788487866520882,0.0347847416996956,Tracked,-0.279286116361618,0.0459300316870213,Inferred,0.122590325772762,0.102577492594719,Tracked,14:29:09:202,
NONE,-0.261372417211533,-0.244814425706863,Inferred,0.0771533399820328,0.0804970562458038,Tracked,-0.279469758272171,0.045990839600563,Inferred,0.122395075857639,0.103435419499874,Tracked,14:29:09:233,
NONE,-0.262072563171387,-0.246165856719017,Inferred,0.0788194313645363,0.120328597724438,Tracked,-0.279686689376831,0.0457381792366505,Inferred,0.120729967951775,0.0832309946417809,Tracked,14:29:09:270,
NONE,-0.261553525924683,-0.246046721935272,Inferred,0.075030043721199,0.159903317689896,Tracked,-0.279887795448303,0.0462213270366192,Inferred,0.118217296898365,0.0780975148081779,Tracked,14:29:09:305,
RIGHT_HAND_SWIPE_UP,-0.262009024620056,-0.24576860666275,Inferred,0.0737615749239922,0.189630270004272,Tracked,-0.279920130968094,0.0463816672563553,Inferred,0.117038711905479,0.0798588767647743,Tracked,14:29:09:347,
NONE,-0.262565672397614,-0.245869964361191,Inferred,0.0744819864630699,0.211660116910934,Tracked,-0.279950737953186,0.0463853850960732,Inferred,0.115980170667171,0.083910845220089,Tracked,14:29:09:401,
NONE,-0.262349367141724,-0.245230659842491,Inferred,0.0708219185471535,0.229363977909088,Tracked,-0.279980033636093,0.0463784411549568,Inferred,0.115450777113438,0.0870391428470612,Tracked,14:29:09:469,
NONE,-0.262508451938629,-0.24595120549202,Inferred,0.0683365613222122,0.238156750798225,Tracked,-0.280017018318176,0.0463798381388187,Inferred,0.115259096026421,0.0888154655694962,Tracked,14:29:09:511,
NONE,-0.262026071548462,-0.246037855744362,Inferred,0.0664936304092407,0.242599353194237,Tracked,-0.280063480138779,0.0464329719543457,Inferred,0.11522252112627,0.0894404798746109,Tracked,14:29:09:536,
NONE,-0.261921405792236,-0.246086582541466,Inferred,0.0630308017134666,0.243579536676407,Tracked,-0.280079990625381,0.0464187078177929,Inferred,0.115142844617367,0.0904200300574303,Tracked,14:29:09:573,
NONE,-0.26190522313118,-0.246732011437416,Inferred,0.0595003738999367,0.242242485284805,Tracked,-0.280153930187225,0.0463241674005985,Inferred,0.115096725523472,0.0911179780960083,Tracked,14:29:09:613,
NONE,-0.261826306581497,-0.246753096580505,Inferred,0.0561776272952557,0.2341098934412,Tracked,-0.280057847499847,0.0462279841303825,Inferred,0.115044005215168,0.0916552916169167,Tracked,14:29:09:678,
NONE,-0.262490123510361,-0.247280240058899,Inferred,0.0525447018444538,0.213781386613846,Tracked,-0.279999911785126,0.0462070144712925,Inferred,0.115579187870026,0.0916684940457344,Tracked,14:29:09:746,
NONE,-0.262515306472778,-0.247570276260376,Inferred,0.0521386377513409,0.172286346554756,Tracked,-0.279936969280243,0.046146746724844,Inferred,0.1159697920084,0.0904248654842377,Tracked,14:29:09:781,
NONE,-0.261822640895844,-0.246824383735657,Inferred,0.0577698387205601,0.104412131011486,Tracked,-0.280050307512283,0.0466586090624332,Inferred,0.123375870287418,0.107619576156139,Tracked,14:29:09:829,
NONE,-0.262251049280167,-0.246979206800461,Inferred,0.0548110194504261,0.0356456264853477,Tracked,-0.279766917228699,0.0457804687321186,Inferred,0.120182394981384,0.1141706854105,Tracked,14:29:09:889,
RIGHT_HAND_SWIPE_DOWN,-0.261363416910172,-0.247188448905945,Inferred,0.0652874484658241,-0.037294615060091,Tracked,-0.27974745631218,0.0460654981434345,Inferred,0.118562281131744,0.11212632060051,Tracked,14:29:09:932,
NONE,-0.261323541402817,-0.246118277311325,Inferred,0.0678329393267632,-0.10604939609766,Tracked,-0.279779136180878,0.0460202284157276,Inferred,0.111526869237423,0.0837535783648491,Tracked,14:29:09:982,
NONE,-0.262466192245483,-0.238214701414108,Inferred,0.0679660886526108,-0.142097413539886,Tracked,-0.279894977807999,0.045873835682869,Inferred,0.109917901456356,0.0721422955393791,Tracked,14:29:10:011,
NONE,-0.262153089046478,-0.241111531853676,Inferred,0.0677139759063721,-0.156186178326607,Tracked,-0.279889285564423,0.0459164083003998,Inferred,0.10628816485405,0.0806394964456558,Tracked,14:29:10:055,
NONE,-0.262640565633774,-0.238543391227722,Inferred,0.0679003447294235,-0.162276983261108,Tracked,-0.279579252004623,0.045729324221611,Inferred,0.105416178703308,0.0831806734204292,Tracked,14:29:10:084,
NONE,-0.262042641639709,-0.241594076156616,Inferred,0.0684001222252846,-0.165477693080902,Tracked,-0.279317677021027,0.0459689572453499,Inferred,0.105437196791172,0.0837933272123337,Tracked,14:29:10:129,
NONE,-0.262118220329285,-0.240563198924065,Inferred,0.0688752606511116,-0.165002599358559,Tracked,-0.27912962436676,0.0462563000619411,Inferred,0.105501540005207,0.0837033241987228,Tracked,14:29:10:163,
NONE,-0.262077301740646,-0.244020611047745,Inferred,0.0710991099476814,-0.161786824464798,Tracked,-0.279122143983841,0.0468841269612312,Inferred,0.105752214789391,0.0843208953738213,Tracked,14:29:10:207,
NONE,-0.262399643659592,-0.241357013583183,Inferred,0.0716214999556541,-0.157507941126823,Tracked,-0.279161930084229,0.0472806431353092,Inferred,0.105877079069614,0.0846964120864868,Tracked,14:29:10:256,
NONE,-0.263454884290695,-0.243802353739738,Inferred,0.072029784321785,-0.149150729179382,Tracked,-0.279173940420151,0.0472753196954727,Inferred,0.105843760073185,0.084513820707798,Tracked,14:29:10:285,
NONE,-0.263182640075684,-0.243909582495689,Inferred,0.0719744935631752,-0.140135452151299,Tracked,-0.279334038496017,0.0472503192722797,Inferred,0.106115072965622,0.0854022577404976,Tracked,14:29:10:349,
NONE,-0.263786971569061,-0.245221808552742,Inferred,0.0707653611898422,-0.126994088292122,Tracked,-0.279499351978302,0.0470978207886219,Inferred,0.10611442476511,0.0854714661836624,Tracked,14:29:10:385,
NONE,-0.263598442077637,-0.245558276772499,Inferred,0.070968933403492,-0.111445717513561,Tracked,-0.279673874378204,0.0470813438296318,Inferred,0.106517881155014,0.0863100737333298,Tracked,14:29:10:444,
NONE,-0.262894004583359,-0.244319096207619,Inferred,0.0697827488183975,-0.0906262621283531,Tracked,-0.279861062765121,0.0472561120986938,Inferred,0.107464738190174,0.0877301096916199,Tracked,14:29:10:511,
NONE,-0.264190435409546,-0.246079444885254,Inferred,0.0681449323892593,-0.0630249008536339,Tracked,-0.279987782239914,0.0473661199212074,Inferred,0.111645102500916,0.0804032906889915,Tracked,14:29:10:563,
NONE,-0.264029383659363,-0.244967132806778,Inferred,0.0662147328257561,-0.0264265406876802,Tracked,-0.280089288949966,0.047388818114996,Inferred,0.113410040736198,0.0790126398205757,Tracked,14:29:10:643,
NONE,-0.264490723609924,-0.246511235833168,Inferred,0.0623069927096367,0.0132527435198426,Tracked,-0.280180096626282,0.0473021268844604,Inferred,0.125895991921425,0.088464617729187,Tracked,14:29:10:711,
NONE,-0.263516873121262,-0.247575670480728,Inferred,0.0646059885621071,0.048950120806694,Tracked,-0.280308961868286,0.0475386269390583,Inferred,0.12425222247839,0.0978943556547165,Tracked,14:29:10:765,
NONE,-0.26381728053093,-0.247637316584587,Inferred,0.0652376785874367,0.0848411843180656,Tracked,-0.280500859022141,0.0475033558905125,Inferred,0.124593429267406,0.0976860299706459,Tracked,14:29:10:833,
NONE,-0.263683646917343,-0.247324675321579,Inferred,0.0627303421497345,0.119567148387432,Tracked,-0.280720561742783,0.0476955361664295,Inferred,0.124555788934231,0.0903350263834,Tracked,14:29:10:931,
NONE,-0.263293921947479,-0.248001515865326,Inferred,0.0577004551887512,0.158697500824928,Inferred,-0.280782878398895,0.0473235510289669,Inferred,0.121953502297401,0.0794772207736969,Tracked,14:29:10:953,
NONE,-0.263293713331223,-0.24672095477581,Inferred,0.0613864809274673,0.170018061995506,Tracked,-0.280812382698059,0.0473169833421707,Inferred,0.122533775866032,0.078349195420742,Tracked,14:29:10:985,
RIGHT_HAND_SWIPE_UP,-0.26360547542572,-0.247629016637802,Inferred,0.0608182586729527,0.180616274476051,Tracked,-0.280945301055908,0.0471358746290207,Inferred,0.122534744441509,0.0790871158242226,Tracked,14:29:11:024,
NONE,-0.263052403926849,-0.24616014957428,Inferred,0.0580795258283615,0.15817728638649,Tracked,-0.280827134847641,0.047018263489008,Inferred,0.122728444635868,0.0784073695540428,Tracked,14:29:11:042,
NONE,-0.263432949781418,-0.246620014309883,Inferred,0.058274082839489,0.110339261591434,Tracked,-0.280747622251511,0.0472272224724293,Inferred,0.123456433415413,0.0790295228362083,Tracked,14:29:11:086,
NONE,-0.263548642396927,-0.244800567626953,Inferred,0.0632087290287018,0.0399788357317448,Tracked,-0.280668199062347,0.0474877953529358,Inferred,0.125317722558975,0.11010679602623,Tracked,14:29:11:110,
RIGHT_HAND_SWIPE_DOWN,-0.263097852468491,-0.245927110314369,Inferred,0.0741062834858894,-0.048923522233963,Tracked,-0.280677765607834,0.0475999340415001,Inferred,0.119056440889835,0.105322226881981,Tracked,14:29:11:150,
NONE,-0.262299746274948,-0.245434165000916,Inferred,0.0831688269972801,-0.130948543548584,Tracked,-0.280701905488968,0.0475692190229893,Inferred,0.115802355110645,0.0999724194407463,Tracked,14:29:11:175,
NONE,-0.262426435947418,-0.241490840911865,Inferred,0.0868035927414894,-0.174737215042114,Tracked,-0.280580192804337,0.0473269671201706,Inferred,0.114243693649769,0.0904285833239555,Tracked,14:29:11:211,
NONE,-0.263106405735016,-0.23972874879837,Inferred,0.085880234837532,-0.187457874417305,Tracked,-0.280476987361908,0.0465309880673885,Inferred,0.113781407475471,0.0856995359063149,Tracked,14:29:11:251,
NONE,-0.263728767633438,-0.23990435898304,Inferred,0.0822411999106407,-0.186540350317955,Tracked,-0.280231267213821,0.0459478162229061,Inferred,0.113104961812496,0.0823022797703743,Tracked,14:29:11:301,
